date,areaType,areaCode,areaName,metric,age,deaths,rollingRate,rollingSum
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",5,0.5,20
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",4,1,39
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",11,1.7,64
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",11,2.1,65
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",30,6.7,188
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",44,9.7,269
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",68,18.4,358
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",84,38.7,557
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",111,74.2,653
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",108,127,657
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",456,20.4,2747
"2020-12-21",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",27,0.4,153
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",2,0.3,9
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,1
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,1
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.1,3
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",2,0.3,9
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",3,0.5,19
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",6,1.1,43
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",10,1.9,68
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",13,2.1,66
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",22,6.7,186
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",43,9.5,263
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",51,18.4,357
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",75,37.4,539
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",102,71.7,631
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",92,122.2,632
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",398,19.9,2674
"2020-12-20",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",23,0.4,153
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",2,0.2,8
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",1,0,1
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",1,0.1,2
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.1,3
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",2,0.2,8
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",1,0.4,16
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",7,1,38
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",5,1.7,64
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",9,1.9,59
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",33,6.7,188
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",37,9,250
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",43,17.6,342
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",65,36.2,521
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",88,69.9,615
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",103,126,652
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",378,19.5,2627
"2020-12-19",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",19,0.3,140
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",2,0.3,9
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0,1
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0.1,3
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",2,0.3,9
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",2,0.5,19
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",8,0.9,34
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",7,1.7,64
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",9,1.9,59
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",22,6.1,171
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",31,8.7,241
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",52,18,349
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",107,36.9,531
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",95,69.4,611
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",89,125.1,647
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",405,19.4,2609
"2020-12-18",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",22,0.3,139
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",2,0.2,8
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.1,2
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0.1,3
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",2,0.2,8
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",4,0.5,20
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",6,0.8,30
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",10,2,73
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",5,1.9,60
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",33,6.3,176
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",40,8.5,236
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",50,17.8,345
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",87,34.7,499
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",100,67.6,595
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",90,128.2,663
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",405,19.1,2574
"2020-12-17",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",25,0.3,144
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",1,0.2,6
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,0
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.1,2
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.1,5
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",1,0.2,6
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",3,0.5,20
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",2,0.6,25
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",13,1.9,68
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",8,2.2,68
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",21,6.2,174
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",32,8.5,237
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",56,18,349
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",68,33.3,479
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",75,64.4,567
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",80,127.6,660
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",340,18.8,2534
"2020-12-16",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",20,0.3,132
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.2,7
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,0
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.1,3
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",1,0.1,5
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.2,7
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",2,0.6,21
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",6,0.7,27
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",8,1.8,65
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",10,2.3,72
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",27,6.3,175
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",42,8.5,237
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",38,18,349
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",71,32.8,473
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",82,65,572
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",95,128.4,664
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",365,18.9,2542
"2020-12-15",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",17,0.3,136
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",0,0.2,7
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,1
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.1,4
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.1,4
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",0,0.2,7
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",4,0.6,21
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",8,0.8,31
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",15,1.7,63
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",12,2.3,72
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",28,6.2,173
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",38,8.2,229
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",67,18.9,366
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",66,32.3,465
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",89,64.7,569
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",83,126.8,656
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",383,18.8,2530
"2020-12-14",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",27,0.3,139
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",1,0.2,8
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,1
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,0
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",1,0.1,4
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.2,7
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",1,0.2,8
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",0,0.5,20
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",1,0.7,27
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",6,1.5,54
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",6,2.2,70
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",24,5.7,160
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",30,8.1,226
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",36,18,349
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",57,31.9,459
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",86,64.1,564
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",112,126.6,655
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",351,18.4,2483
"2020-12-13",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",10,0.3,130
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",3,0.3,9
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"10_14",0,0,1
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"15_19",0,0,1
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"20_24",0,0,1
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"25_29",0,0,0
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"30_34",0,0.1,3
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"35_39",0,0.2,7
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"40_44",3,0.3,9
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"45_49",4,0.5,20
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"50_54",3,0.9,34
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"55_59",5,1.5,55
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"05_09",0,0,0
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60_64",9,2.7,85
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"65_69",16,5.6,157
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"70_74",28,8.1,226
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"75_79",50,18.3,356
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"80_84",75,31.7,456
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"85_89",84,64.2,565
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"90+",98,119.9,620
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"60+",360,18.3,2465
"2020-12-12",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_59",18,0.3,140
"2020-12-11",nation,E92000001,England,newDeaths28DaysByDeathDateAgeDemographics,"00_04",1,0.2,6
